    stg    jcma    nmlo     ndv            time           dtime            Mtot            Etot            Jtot            dMdt            frot          dens_c          temp_c           Rsurf           Lsurf            Teff            vrot           [N/H]            Gedd         gam_ave        mach_max            Brad           fconf           fbrak           eta_B       omgs[d-1]       omgc[d-1]            Lnuc             Lnu            Lrad
    370       2       6    1024    2.724753e+14    8.078251e+10    1.999064e+01   -3.593788e+50    0.000000e+00   -3.909000e-09    1.009000e+00    7.548000e+02    1.973000e+08    4.394000e+00    1.171000e+05    5.092000e+04    0.000000e+00   -4.362000e+01    3.926000e-01    1.488000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   7.989041e-321    4.254000e+38    1.730000e+36    4.484000e+38
    371       2       6    1024    2.725561e+14    8.126744e+10    1.999063e+01   -3.592122e+50    0.000000e+00   -3.916000e-09    1.009000e+00    7.575000e+02    1.975000e+08    4.399000e+00    1.172000e+05    5.089000e+04    0.000000e+00   -4.362000e+01    3.928000e-01    1.488000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.023626e-321    4.255000e+38    1.720000e+36    4.486000e+38
    372       2       6    1024    2.726374e+14    8.157463e+10    1.999062e+01   -3.590403e+50    0.000000e+00   -3.922000e-09    1.009000e+00    7.600000e+02    1.977000e+08    4.405000e+00    1.172000e+05    5.087000e+04    0.000000e+00   -4.362000e+01    3.930000e-01    1.488000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.053270e-321    4.256000e+38    1.710000e+36    4.488000e+38
    373       2       6    1024    2.727190e+14    8.200301e+10    1.999061e+01   -3.588668e+50    0.000000e+00   -3.928000e-09    1.009000e+00    7.625000e+02    1.980000e+08    4.411000e+00    1.173000e+05    5.084000e+04    0.000000e+00   -4.362000e+01    3.932000e-01    1.488000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.082914e-321    4.257000e+38    1.700000e+36    4.490000e+38
    374       2       6    1024    2.728010e+14    8.252740e+10    1.999060e+01   -3.586932e+50    0.000000e+00   -3.935000e-09    1.009000e+00    7.651000e+02    1.982000e+08    4.416000e+00    1.173000e+05    5.081000e+04    0.000000e+00   -4.362000e+01    3.934000e-01    1.488000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.117499e-321    4.258000e+38    1.690000e+36    4.491000e+38
    375       2       6    1024    2.728835e+14    8.295445e+10    1.999059e+01   -3.585205e+50    0.000000e+00   -3.942000e-09    1.009000e+00    7.678000e+02    1.984000e+08    4.422000e+00    1.174000e+05    5.078000e+04    0.000000e+00   -4.361000e+01    3.936000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.152083e-321    4.260000e+38    1.680000e+36    4.493000e+38
    376       2       6    1024    2.729664e+14    8.348597e+10    1.999058e+01   -3.583468e+50    0.000000e+00   -3.948000e-09    1.009000e+00    7.707000e+02    1.987000e+08    4.428000e+00    1.174000e+05    5.075000e+04    0.000000e+00   -4.361000e+01    3.938000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.181727e-321    4.261000e+38    1.671000e+36    4.495000e+38
    377       2       6    1024    2.730499e+14    8.404722e+10    1.999057e+01   -3.581730e+50    0.000000e+00   -3.955000e-09    1.009000e+00    7.736000e+02    1.990000e+08    4.434000e+00    1.175000e+05    5.072000e+04    0.000000e+00   -4.361000e+01    3.940000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.221252e-321    4.263000e+38    1.661000e+36    4.497000e+38
    378       2       6    1024    2.731340e+14    8.444009e+10    1.999055e+01   -3.579937e+50    0.000000e+00   -3.962000e-09    1.009000e+00    7.764000e+02    1.992000e+08    4.440000e+00    1.175000e+05    5.069000e+04    0.000000e+00   -4.361000e+01    3.942000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.255837e-321    4.264000e+38    1.652000e+36    4.499000e+38
    379       2       6    1024    2.732184e+14    8.493247e+10    1.999054e+01   -3.578118e+50    0.000000e+00   -3.969000e-09    1.009000e+00    7.793000e+02    1.995000e+08    4.447000e+00    1.176000e+05    5.066000e+04    0.000000e+00   -4.361000e+01    3.944000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.285481e-321    4.265000e+38    1.643000e+36    4.501000e+38
    380       2       6    1024    2.733034e+14    8.542909e+10    1.999053e+01   -3.576296e+50    0.000000e+00   -3.976000e-09    1.009000e+00    7.823000e+02    1.997000e+08    4.453000e+00    1.176000e+05    5.063000e+04    0.000000e+00   -4.361000e+01    3.946000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   8.320065e-321    4.267000e+38    1.634000e+36    4.503000e+38
    381       2       6    1024    2.733888e+14    8.594589e+10    1.999052e+01   -3.574470e+50    0.000000e+00   -3.983000e-09    1.009000e+00    7.853000e+02    2.000000e+08    4.460000e+00    1.177000e+05    5.060000e+04    0.000000e+00   -4.361000e+01    3.948000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.833949e-321    4.268000e+38    1.625000e+36    4.505000e+38
    382       2       6    1024    2.734747e+14    8.653668e+10    1.999051e+01   -3.572647e+50    0.000000e+00   -3.990000e-09    1.009000e+00    7.885000e+02    2.003000e+08    4.466000e+00    1.177000e+05    5.057000e+04    0.000000e+00   -4.361000e+01    3.950000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.853712e-321    4.270000e+38    1.616000e+36    4.507000e+38
    383       2       6    1024    2.735613e+14    8.715953e+10    1.999050e+01   -3.570826e+50    0.000000e+00   -3.998000e-09    1.009000e+00    7.917000e+02    2.006000e+08    4.473000e+00    1.178000e+05    5.054000e+04    0.000000e+00   -4.361000e+01    3.953000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.873475e-321    4.271000e+38    1.607000e+36    4.510000e+38
    384       2       6    1024    2.736484e+14    8.781272e+10    1.999049e+01   -3.569003e+50    0.000000e+00   -4.005000e-09    1.009000e+00    7.952000e+02    2.009000e+08    4.480000e+00    1.179000e+05    5.051000e+04    0.000000e+00   -4.360000e+01    3.955000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.898178e-321    4.273000e+38    1.598000e+36    4.512000e+38
    385       2       6    1024    2.737362e+14    8.826161e+10    1.999048e+01   -3.567121e+50    0.000000e+00   -4.013000e-09    1.009000e+00    7.985000e+02    2.011000e+08    4.487000e+00    1.179000e+05    5.047000e+04    0.000000e+00   -4.360000e+01    3.957000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.913000e-321    4.274000e+38    1.590000e+36    4.514000e+38
    386       2       6    1024    2.738245e+14    8.892115e+10    1.999047e+01   -3.565222e+50    0.000000e+00   -4.021000e-09    1.009000e+00    8.018000e+02    2.014000e+08    4.494000e+00    1.180000e+05    5.044000e+04    0.000000e+00   -4.360000e+01    3.960000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.927822e-321    4.276000e+38    1.581000e+36    4.516000e+38
    387       2       6    1024    2.739134e+14    8.947019e+10    1.999046e+01   -3.563332e+50    0.000000e+00   -4.028000e-09    1.009000e+00    8.053000e+02    2.017000e+08    4.501000e+00    1.180000e+05    5.041000e+04    0.000000e+00   -4.360000e+01    3.962000e-01    1.487000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.942644e-321    4.278000e+38    1.573000e+36    4.518000e+38
    388       2       6    1024    2.740029e+14    9.016105e+10    1.999044e+01   -3.561442e+50    0.000000e+00   -4.036000e-09    1.009000e+00    8.089000e+02    2.020000e+08    4.508000e+00    1.181000e+05    5.037000e+04    0.000000e+00   -4.360000e+01    3.964000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.962406e-321    4.280000e+38    1.565000e+36    4.521000e+38
    389       2       6    1024    2.740930e+14    9.070635e+10    1.999043e+01   -3.559560e+50    0.000000e+00   -4.044000e-09    1.009000e+00    8.127000e+02    2.024000e+08    4.515000e+00    1.182000e+05    5.034000e+04    0.000000e+00   -4.360000e+01    3.967000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.977228e-321    4.281000e+38    1.557000e+36    4.523000e+38
    390       2       6    1024    2.741838e+14    9.145741e+10    1.999042e+01   -3.557669e+50    0.000000e+00   -4.053000e-09    1.009000e+00    8.165000e+02    2.027000e+08    4.523000e+00    1.182000e+05    5.030000e+04    0.000000e+00   -4.360000e+01    3.969000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   3.992050e-321    4.283000e+38    1.549000e+36    4.525000e+38
    391       2       6    1024    2.742752e+14    9.218966e+10    1.999041e+01   -3.555794e+50    0.000000e+00   -4.061000e-09    1.009000e+00    8.204000e+02    2.030000e+08    4.530000e+00    1.183000e+05    5.027000e+04    0.000000e+00   -4.360000e+01    3.972000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.006872e-321    4.285000e+38    1.541000e+36    4.528000e+38
    392       2       6    1024    2.743674e+14    9.268848e+10    1.999040e+01   -3.553847e+50    0.000000e+00   -4.069000e-09    1.009000e+00    8.244000e+02    2.033000e+08    4.538000e+00    1.183000e+05    5.023000e+04    0.000000e+00   -4.360000e+01    3.974000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.026635e-321    4.287000e+38    1.533000e+36    4.530000e+38
    393       2       6    1024    2.744601e+14    9.340467e+10    1.999039e+01   -3.551888e+50    0.000000e+00   -4.078000e-09    1.009000e+00    8.283000e+02    2.037000e+08    4.546000e+00    1.184000e+05    5.019000e+04    0.000000e+00   -4.359000e+01    3.977000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.041457e-321    4.289000e+38    1.526000e+36    4.533000e+38
    394       2       6    1024    2.745535e+14    9.406611e+10    1.999037e+01   -3.549944e+50    0.000000e+00   -4.086000e-09    1.009000e+00    8.324000e+02    2.040000e+08    4.554000e+00    1.185000e+05    5.016000e+04    0.000000e+00   -4.359000e+01    3.979000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.056279e-321    4.291000e+38    1.519000e+36    4.535000e+38
    395       2       6    1024    2.746476e+14    9.474145e+10    1.999036e+01   -3.548006e+50    0.000000e+00   -4.095000e-09    1.009000e+00    8.366000e+02    2.043000e+08    4.562000e+00    1.185000e+05    5.012000e+04    0.000000e+00   -4.359000e+01    3.982000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.076042e-321    4.293000e+38    1.512000e+36    4.538000e+38
    396       2       6    1024    2.747423e+14    9.541913e+10    1.999035e+01   -3.546069e+50    0.000000e+00   -4.104000e-09    1.009000e+00    8.410000e+02    2.047000e+08    4.570000e+00    1.186000e+05    5.008000e+04    0.000000e+00   -4.359000e+01    3.985000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.090864e-321    4.295000e+38    1.505000e+36    4.540000e+38
    397       2       6    1024    2.748377e+14    9.617654e+10    1.999034e+01   -3.544130e+50    0.000000e+00   -4.113000e-09    1.009000e+00    8.455000e+02    2.051000e+08    4.579000e+00    1.187000e+05    5.004000e+04    0.000000e+00   -4.359000e+01    3.987000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.100745e-321    4.297000e+38    1.498000e+36    4.543000e+38
    398       2       6    1024    2.749339e+14    9.682284e+10    1.999032e+01   -3.542212e+50    0.000000e+00   -4.122000e-09    1.009000e+00    8.502000e+02    2.055000e+08    4.587000e+00    1.187000e+05    5.000000e+04    0.000000e+00   -4.359000e+01    3.990000e-01    1.486000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   4.115567e-321    4.299000e+38    1.491000e+36    4.546000e+38
    399       2       6    1024    2.750307e+14    9.750538e+10    1.999031e+01   -3.540290e+50    0.000000e+00   -4.131000e-09    1.009000e+00    8.550000e+02    2.058000e+08    4.596000e+00    1.188000e+05    4.996000e+04    0.000000e+00   -4.359000e+01    3.993000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.119542e-321    4.302000e+38    1.485000e+36    4.548000e+38
    400       2       6    1024    2.751282e+14    9.811838e+10    1.999030e+01   -3.538304e+50    0.000000e+00   -4.141000e-09    1.009000e+00    8.597000e+02    2.062000e+08    4.605000e+00    1.189000e+05    4.992000e+04    0.000000e+00   -4.359000e+01    3.996000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.124482e-321    4.303000e+38    1.479000e+36    4.551000e+38
    401       2       6    1024    2.752263e+14    9.871620e+10    1.999029e+01   -3.536321e+50    0.000000e+00   -4.150000e-09    1.009000e+00    8.644000e+02    2.066000e+08    4.614000e+00    1.190000e+05    4.988000e+04    0.000000e+00   -4.359000e+01    3.999000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.129423e-321    4.306000e+38    1.473000e+36    4.554000e+38
    402       2       6    1024    2.753251e+14    9.927082e+10    1.999027e+01   -3.534350e+50    0.000000e+00   -4.160000e-09    1.009000e+00    8.694000e+02    2.070000e+08    4.623000e+00    1.190000e+05    4.984000e+04    0.000000e+00   -4.358000e+01    4.001000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.134364e-321    4.308000e+38    1.467000e+36    4.557000e+38
    403       2       6    1024    2.754243e+14    9.986495e+10    1.999026e+01   -3.532399e+50    0.000000e+00   -4.170000e-09    1.009000e+00    8.744000e+02    2.074000e+08    4.632000e+00    1.191000e+05    4.980000e+04    0.000000e+00   -4.358000e+01    4.004000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.144245e-321    4.311000e+38    1.461000e+36    4.560000e+38
    404       2       6    1024    2.755242e+14    1.004885e+11    1.999025e+01   -3.530472e+50    0.000000e+00   -4.180000e-09    1.009000e+00    8.797000e+02    2.078000e+08    4.641000e+00    1.192000e+05    4.976000e+04    0.000000e+00   -4.358000e+01    4.007000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.149186e-321    4.313000e+38    1.456000e+36    4.563000e+38
    405       2       6    1024    2.756247e+14    1.010641e+11    1.999023e+01   -3.528574e+50    0.000000e+00   -4.190000e-09    1.009000e+00    8.852000e+02    2.082000e+08    4.651000e+00    1.193000e+05    4.971000e+04    0.000000e+00   -4.358000e+01    4.010000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.159067e-321    4.316000e+38    1.450000e+36    4.566000e+38
    406       2       6    1024    2.757258e+14    1.016343e+11    1.999022e+01   -3.526682e+50    0.000000e+00   -4.200000e-09    1.009000e+00    8.908000e+02    2.087000e+08    4.661000e+00    1.193000e+05    4.967000e+04    0.000000e+00   -4.358000e+01    4.013000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.173889e-321    4.318000e+38    1.446000e+36    4.568000e+38
    407       2       6    1024    2.758274e+14    1.020722e+11    1.999021e+01   -3.524811e+50    0.000000e+00   -4.210000e-09    1.009000e+00    8.965000e+02    2.091000e+08    4.670000e+00    1.194000e+05    4.963000e+04    0.000000e+00   -4.358000e+01    4.017000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.198592e-321    4.321000e+38    1.441000e+36    4.572000e+38
    408       2       6    1024    2.759295e+14    1.025941e+11    1.999019e+01   -3.522940e+50    0.000000e+00   -4.220000e-09    1.009000e+00    9.024000e+02    2.096000e+08    4.680000e+00    1.195000e+05    4.958000e+04    0.000000e+00   -4.358000e+01    4.020000e-01    1.485000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   2.213414e-321    4.324000e+38    1.437000e+36    4.575000e+38
